Day,Hours,Minutes,Voltage (V),Current (A),Power (W),Power Factor,Frequency (Hz),Energy (kWh),Inside Temperature (°C),Outside Temperature (°C),Inside Humidity (%),Outside Humidity (%),Temperature Difference,Humidity Difference,Power Factor * Current,Current Squared,Anomaly,Reconstruction_error,Anomaly_Autoencoder
2023-06-07,23,14,0.8805054401407155,-1.2388071952729336,-1.0375748081186609,0.6101376436605485,-0.15625568007545299,-13.768061079303465,2.166463700266735,-0.19190389089723203,1.0927032432000288,1.0620035159197316,-1.2855925875832763,0.10616345177932514,-1.087028341279563,-1.1418588953927162,False,0.04347819144701607,False
2023-06-07,23,14,0.8805054401407155,-1.2388071952729336,-1.0375748081186609,0.6101376436605485,-0.15625568007545299,-13.768061079303465,2.166463700266735,-0.19190389089723203,1.0927032432000288,1.0620035159197316,-1.2855925875832763,0.10616345177932514,-1.087028341279563,-1.1418588953927162,False,0.04347819144701607,False
2023-06-08,2,37,0.7900259748817667,-1.3581295761223164,-1.3002063695222885,-0.14434823908732225,-0.33127324288397814,-13.721622301552562,2.166463700266735,-0.09914591186012638,1.241422706439643,1.0279712681991235,-1.20902121023657,-0.18611265916780106,-1.3414501162696433,-1.218865185612645,False,0.061407793564410944,False
2023-06-08,2,37,0.7900259748817667,-1.3581295761223164,-1.3002063695222885,-0.14434823908732225,-0.33127324288397814,-13.721622301552562,2.166463700266735,-0.09914591186012638,1.241422706439643,1.0279712681991235,-1.20902121023657,-0.18611265916780106,-1.3414501162696433,-1.218865185612645,False,0.061407793564410944,False
2023-06-09,2,28,0.8805054401407155,-1.3059260345007115,-1.2173628568647685,0.006548937462252212,-0.6813083685010161,-13.396550857296244,2.2645785280258717,0.024531393522680425,1.1670629748198365,1.113051887500642,-1.1579736253387662,0.07693584068461023,-1.2640524189712998,-1.1856221493755577,False,0.04990370080628747,False
2023-06-09,2,28,0.8805054401407155,-1.3059260345007115,-1.2173628568647685,0.006548937462252212,-0.6813083685010161,-13.396550857296244,2.2645785280258717,0.024531393522680425,1.1670629748198365,1.113051887500642,-1.1579736253387662,0.07693584068461023,-1.2640524189712998,-1.1856221493755577,False,0.04990370080628747,False
2023-06-10,5,37,0.7900259748817667,-1.2127054244621311,-1.2438022757980196,-0.5970397687360457,-0.8563259313095412,-13.226275338876269,2.166463700266735,-0.06822658551442523,1.036933444485174,1.2151486306624648,-1.1834974177876685,0.4568947849158728,-1.2863616407732157,-1.1245292856951314,False,0.03693953435504615,False
2023-06-10,5,37,0.7900259748817667,-1.2127054244621311,-1.2438022757980196,-0.5970397687360457,-0.8563259313095412,-13.226275338876269,2.166463700266735,-0.06822658551442523,1.036933444485174,1.2151486306624648,-1.1834974177876685,0.4568947849158728,-1.2863616407732157,-1.1245292856951314,False,0.03693953435504615,False
2023-06-11,13,55,0.699546509622818,-1.2537224928791064,-1.2014992055048177,-0.14434823908732225,-0.6813083685010161,-12.865084845258137,1.9702340447484594,-0.006387932823021826,0.9997535786752701,1.2066405687323134,-1.0303546630942562,0.5007362015579431,-1.2410988875144549,-1.1516834442187103,False,0.03197606553172936,False
2023-06-11,13,55,0.699546509622818,-1.2537224928791064,-1.2014992055048177,-0.14434823908732225,-0.6813083685010161,-12.865084845258137,1.9702340447484594,-0.006387932823021826,0.9997535786752701,1.2066405687323134,-1.0303546630942562,0.5007362015579431,-1.2410988875144549,-1.1516834442187103,False,0.03197606553172936,False
2023-06-12,5,59,0.7447862422522892,-1.1940613024544153,-1.2579032992290868,-0.7479369452856202,-0.8563259313095412,-12.674169870059982,1.7740043892301858,0.024531393522680425,1.0927032432000288,1.0960357636403382,-0.902735700849746,0.1646186739687487,-1.2974759823207407,-1.1120445131173016,False,0.036278918338949674,False
2023-06-12,5,59,0.7447862422522892,-1.1940613024544153,-1.2579032992290868,-0.7479369452856202,-0.8563259313095412,-12.674169870059982,1.7740043892301858,0.024531393522680425,1.0927032432000288,1.0960357636403382,-0.902735700849746,0.1646186739687487,-1.2974759823207407,-1.1120445131173016,False,0.036278918338949674,False
2023-06-13,23,8,0.835265707511238,-1.365587224925403,-1.4394539759040776,-0.8988341218351946,-1.2063610569265915,-12.643210684892715,1.7249469753506164,-0.037307259168722975,1.2693076057970705,1.1811163829418567,-0.9282594932986474,0.03309442404254203,-1.4815069275098303,-1.2235574014898,False,0.048309274066312725,False
2023-06-13,23,8,0.835265707511238,-1.365587224925403,-1.4394539759040776,-0.8988341218351946,-1.2063610569265915,-12.643210684892715,1.7249469753506164,-0.037307259168722975,1.2693076057970705,1.1811163829418567,-0.9282594932986474,0.03309442404254203,-1.4815069275098303,-1.2235574014898,False,0.048309274066312725,False
2023-06-14,15,55,0.835265707511238,-1.261180141682193,-1.4553176272640282,-1.5024228280334908,-1.3813786197351041,-12.586452178752722,1.675889561471049,0.024531393522680425,1.343667337416877,1.2406728164529202,-0.8516881159519422,0.018480618495186653,-1.4976146688830543,-1.1565744226443675,False,0.05225039626557029,False
2023-06-14,15,55,0.835265707511238,-1.261180141682193,-1.4553176272640282,-1.5024228280334908,-1.3813786197351041,-12.586452178752722,1.675889561471049,0.024531393522680425,1.343667337416877,1.2406728164529202,-0.8516881159519422,0.018480618495186653,-1.4976146688830543,-1.1565744226443675,False,0.05225039626557029,False
2023-06-15,11,47,0.9257451727701868,-1.3581295761223164,-1.509959093059414,-1.3515256514839162,-1.0313434941180664,-12.251061006107316,1.8721192169893226,0.024531393522680425,1.3715522367743043,1.223656692592616,-0.9537832857475499,-0.054588409241594374,-1.554716612051135,-1.218865185612645,False,0.05694754270307655,False
2023-06-15,11,47,0.9257451727701868,-1.3581295761223164,-1.509959093059414,-1.3515256514839162,-1.0313434941180664,-12.251061006107316,1.8721192169893226,0.024531393522680425,1.3715522367743043,1.223656692592616,-0.9537832857475499,-0.054588409241594374,-1.554716612051135,-1.218865185612645,False,0.05694754270307655,False
2023-06-16,7,6,0.8805054401407155,-1.3730448737284895,-1.5504995354237323,-1.5024228280334908,-0.8563259313095412,-12.008547388963713,1.6268321475914795,0.08637004621408383,1.2042428406297392,1.1981325068021609,-0.7751167386052359,0.1646186739687487,-1.5942611171224013,-1.2282354200420615,False,0.052862949411939995,False
2023-06-16,7,6,0.8805054401407155,-1.3730448737284895,-1.5504995354237323,-1.5024228280334908,-0.8563259313095412,-12.008547388963713,1.6268321475914795,0.08637004621408383,1.2042428406297392,1.1981325068021609,-0.7751167386052359,0.1646186739687487,-1.5942611171224013,-1.2282354200420615,False,0.052862949411939995,False
2023-06-17,13,26,0.9483650390849223,-1.4028754689408351,-1.5751763264281,-1.5024228280334908,-0.8563259313095412,-11.508040562092875,1.3815450781936365,-0.037307259168722975,1.2878975387020224,1.1215599494307948,-0.7495929461563335,-0.09842982588366257,-1.6200335033195603,-1.246805521002177,False,0.05857839901335931,False
2023-06-17,13,26,0.9483650390849223,-1.4028754689408351,-1.5751763264281,-1.5024228280334908,-0.8563259313095412,-11.508040562092875,1.3815450781936365,-0.037307259168722975,1.2878975387020224,1.1215599494307948,-0.7495929461563335,-0.09842982588366257,-1.6200335033195603,-1.246805521002177,False,0.05857839901335931,False
2023-06-18,3,57,0.9709849053996579,-1.2238918976667608,-1.4165398128285933,-1.5024228280334908,-0.6813083685010161,-11.425482734980159,1.4796599059527733,-0.13006523820582863,1.1484730419148845,1.1981325068021609,-0.8772119084008436,0.25230150725288514,-1.4653991861366054,-1.1319775572671502,False,0.04618030198959299,False
2023-06-18,3,57,0.9709849053996579,-1.2238918976667608,-1.4165398128285933,-1.5024228280334908,-0.6813083685010161,-11.425482734980159,1.4796599059527733,-0.13006523820582863,1.1484730419148845,1.1981325068021609,-0.8772119084008436,0.25230150725288514,-1.4653991861366054,-1.1319775572671502,False,0.04618030198959299,False
2023-06-19,12,5,1.038844504343871,-1.332027805311514,-1.4535549993351449,-1.2006284749343434,-0.8563259313095412,-10.955935093276588,1.675889561471049,-0.22282321724293427,1.1205881425574573,1.0449873920594275,-1.0558784555431584,0.03309442404254203,-1.5049436912078715,-1.2023306261090714,False,0.05018137749624161,False
2023-06-19,12,5,1.038844504343871,-1.332027805311514,-1.4535549993351449,-1.2006284749343434,-0.8563259313095412,-10.955935093276588,1.675889561471049,-0.22282321724293427,1.1205881425574573,1.0449873920594275,-1.0558784555431584,0.03309442404254203,-1.5049436912078715,-1.2023306261090714,False,0.05018137749624161,False
2023-06-20,20,51,0.9483650390849223,-1.4737231325701563,-1.5328732561348983,-0.8988341218351946,-0.6813083685010161,-10.801139167440247,1.5287173198323427,-0.16098456455153087,1.2507176728921185,1.0875277017101868,-0.9282594932986483,-0.09842982588366257,-1.579603072472767,-1.2899991073236843,False,0.0549743314892879,False
2023-06-20,20,51,0.9483650390849223,-1.4737231325701563,-1.5328732561348983,-0.8988341218351946,-0.6813083685010161,-10.801139167440247,1.5287173198323427,-0.16098456455153087,1.2507176728921185,1.0875277017101868,-0.9282594932986483,-0.09842982588366257,-1.579603072472767,-1.2899991073236843,False,0.0549743314892879,False
2023-06-21,1,49,0.9031253064554511,-1.4513501861608968,-1.4112519290419432,-0.2952454156368967,-0.5062908056924909,-10.39866976026576,1.6268321475914795,-0.19190389089723203,1.0927032432000288,1.2321647545227687,-1.0048308706453537,0.3984395627264492,-1.4567010057950645,-1.276497451350389,False,0.042815689311793574,False
2023-06-21,1,49,0.9031253064554511,-1.4513501861608968,-1.4112519290419432,-0.2952454156368967,-0.5062908056924909,-10.39866976026576,1.6268321475914795,-0.19190389089723203,1.0927032432000288,1.2321647545227687,-1.0048308706453537,0.3984395627264492,-1.4567010057950645,-1.276497451350389,False,0.042815689311793574,False
2023-06-22,13,53,0.9031253064554511,-1.3581295761223164,-1.2138376010070016,0.30834329056140114,-0.6813083685010161,-10.078758180203986,1.577774733711912,-0.22282321724293427,0.9997535786752701,1.2321647545227687,-1.0048308706453546,0.5445776182000113,-1.2614751803515836,-1.218865185612645,False,0.03213875214307569,False
2023-06-22,13,53,0.9031253064554511,-1.3581295761223164,-1.2138376010070016,0.30834329056140114,-0.6813083685010161,-10.078758180203986,1.577774733711912,-0.22282321724293427,0.9997535786752701,1.2321647545227687,-1.0048308706453546,0.5445776182000113,-1.2614751803515836,-1.218865185612645,False,0.03213875214307569,False
2023-06-23,9,28,0.9936047717143999,-1.4028754689408351,-1.1750597865715666,0.7610348202101229,-1.0313434941180664,-10.001360217285816,1.675889561471049,-0.31558119628003994,0.9253938470554635,1.3342614976845912,-1.1324498328898647,0.8368537291471354,-1.227407307347214,-1.246805521002177,False,0.03184522806111997,False
2023-06-23,9,28,0.9936047717143999,-1.4028754689408351,-1.1750597865715666,0.7610348202101229,-1.0313434941180664,-10.001360217285816,1.675889561471049,-0.31558119628003994,0.9253938470554635,1.3342614976845912,-1.1324498328898647,0.8368537291471354,-1.227407307347214,-1.246805521002177,False,0.03184522806111997,False
2023-06-24,13,4,0.8805054401407155,-1.4215195909485512,-1.1468577397094322,1.0628291733092718,-0.6813083685010161,-9.640169723667684,1.823061803109755,-0.3465005226257411,0.7952643167208023,1.3938179311956533,-1.2345450026854723,1.1437436456416128,-1.1945877842992692,-1.258296480837493,False,0.03445312871405484,False
2023-06-24,13,4,0.8805054401407155,-1.4215195909485512,-1.1468577397094322,1.0628291733092718,-0.6813083685010161,-9.640169723667684,1.823061803109755,-0.3465005226257411,0.7952643167208023,1.3938179311956533,-1.2345450026854723,1.1437436456416128,-1.1945877842992692,-1.258296480837493,False,0.03445312871405484,False
2023-06-25,13,21,0.9936047717143999,-1.4103331177439213,-1.1292314604205982,1.0628291733092718,-0.8563259313095412,-9.330577871995,1.577774733711912,-0.31558119628003994,0.9346888135079402,1.3172453738242873,-1.0814022479920609,0.7930123125050651,-1.1828694024502482,-1.2514125529299729,False,0.03048785854195435,False
2023-06-25,13,21,0.9936047717143999,-1.4103331177439213,-1.1292314604205982,1.0628291733092718,-0.8563259313095412,-9.330577871995,1.577774733711912,-0.31558119628003994,0.9346888135079402,1.3172453738242873,-1.0814022479920609,0.7930123125050651,-1.1828694024502482,-1.2514125529299729,False,0.03048785854195435,False
2023-06-26,14,53,0.9257451727701868,-1.279824263689909,-1.0499132036208447,0.7610348202101229,-0.6813083685010161,-8.912628872236878,1.430602492073206,-0.3465005226257411,1.074113310295078,1.4533743647067165,-1.0303546630942562,0.8076261180524205,-1.1011628843345673,-1.168739755412104,False,0.02549459279293133,False
2023-06-26,14,53,0.9257451727701868,-1.279824263689909,-1.0499132036208447,0.7610348202101229,-0.6813083685010161,-8.912628872236878,1.430602492073206,-0.3465005226257411,1.074113310295078,1.4533743647067165,-1.0303546630942562,0.8076261180524205,-1.1011628843345673,-1.168739755412104,False,0.02549459279293133,False
2023-06-27,14,31,0.835265707511238,-1.4066042933423784,-1.132756716278365,1.0628291733092718,-1.0313434941180664,-8.855870366096886,1.577774733711912,-0.43925850166284675,0.9904586122227947,1.3597856834750466,-1.1834974177876685,0.7783985069577097,-1.1789632751672414,-1.2491108116316867,False,0.03033842112842081,False
2023-06-27,14,31,0.835265707511238,-1.4066042933423784,-1.132756716278365,1.0628291733092718,-1.0313434941180664,-8.855870366096886,1.577774733711912,-0.43925850166284675,0.9904586122227947,1.3597856834750466,-1.1834974177876685,0.7783985069577097,-1.1789632751672414,-1.2491108116316867,False,0.03033842112842081,False
2023-06-28,20,17,0.7674061085670312,-1.2760954392883659,-0.9141908530968225,1.5155207029579951,-1.0313434941180664,-8.489520008284211,1.3815450781936365,-0.2846618699343377,0.8975089476980362,1.1981325068021609,-0.9537832857475499,0.646874257031503,-0.9596161070173574,-1.166313787521003,False,0.023652750161102614,False
2023-06-28,20,17,0.7674061085670312,-1.2760954392883659,-0.9141908530968225,1.5155207029579951,-1.0313434941180664,-8.489520008284211,1.3815450781936365,-0.2846618699343377,0.8975089476980362,1.1981325068021609,-0.9537832857475499,0.646874257031503,-0.9596161070173574,-1.166313787521003,False,0.023652750161102614,False
2023-06-29,8,51,0.6769266433080824,-1.1977901268559583,-0.8630746431592037,1.3646235264084208,-1.0313434941180664,-8.29344516889151,1.1362580087957934,-0.31558119628003994,0.9346888135079402,1.2406728164529202,-0.8516881159519422,0.6614880625788584,-0.9034403589782372,-1.114548566295314,False,0.02124895193698521,False
2023-06-29,8,51,0.6769266433080824,-1.1977901268559583,-0.8630746431592037,1.3646235264084208,-1.0313434941180664,-8.29344516889151,1.1362580087957934,-0.31558119628003994,0.9346888135079402,1.2406728164529202,-0.8516881159519422,0.6614880625788584,-0.9034403589782372,-1.114548566295314,False,0.02124895193698521,False
2023-06-30,0,41,0.7221663759375535,-1.1157559900220078,-0.743215943995132,1.5155207029579951,-1.2063610569265915,-7.906455354300657,1.1362580087957934,-0.4083391753171445,0.8882139812455608,1.2832131261036794,-0.9282594932986474,0.8076261180524205,-0.7864578872551945,-1.0586395008664646,False,0.019395622338718995,False
2023-06-30,0,41,0.7221663759375535,-1.1157559900220078,-0.743215943995132,1.5155207029579951,-1.2063610569265915,-7.906455354300657,1.1362580087957934,-0.4083391753171445,0.8882139812455608,1.2832131261036794,-0.9282594932986474,0.8076261180524205,-0.7864578872551945,-1.0586395008664646,False,0.019395622338718995,False
2023-07-01,16,31,0.699546509622818,-0.9889759603695382,-0.6674229430531455,1.2137263498588462,-0.8563259313095412,-7.736179835880681,1.087200594916226,-0.3774198489714434,1.0090485451277467,1.385309869265502,-0.8772119084008445,0.7930123125050651,-0.7108320415079056,-0.9688556182427864,False,0.016442084290954628,False
2023-07-01,16,31,0.699546509622818,-0.9889759603695382,-0.6674229430531455,1.2137263498588462,-0.8563259313095412,-7.736179835880681,1.087200594916226,-0.3774198489714434,1.0090485451277467,1.385309869265502,-0.8772119084008445,0.7930123125050651,-0.7108320415079056,-0.9688556182427864,False,0.016442084290954628,False
2023-07-02,14,14,0.8126458411965023,-1.1269424632266372,-0.838397852154836,1.0628291733092718,-1.0313434941180664,-7.555584589071616,1.2343728365549305,-0.4083391753171445,1.176357941272312,1.5044227362876283,-0.9793070781964514,0.7345570903156415,-0.8860037289417215,-1.066364620273898,False,0.01900530376149528,False
2023-07-02,14,14,0.8126458411965023,-1.1269424632266372,-0.838397852154836,1.0628291733092718,-1.0313434941180664,-7.555584589071616,1.2343728365549305,-0.4083391753171445,1.176357941272312,1.5044227362876283,-0.9793070781964514,0.7345570903156415,-0.8860037289417215,-1.066364620273898,False,0.01900530376149528,False
2023-07-03,7,20,0.9031253064554511,-1.294739561296082,-0.9829333423232753,1.2137263498588462,-1.0313434941180664,-7.488506354542534,1.1853154226753628,-0.2846618699343377,1.2971925051544977,1.4108340550559573,-0.8516881159519422,0.3838257571790918,-1.0344365656959849,-1.178408133664274,False,0.02533335499938121,False
2023-07-03,7,20,0.9031253064554511,-1.294739561296082,-0.9829333423232753,1.2137263498588462,-1.0313434941180664,-7.488506354542534,1.1853154226753628,-0.2846618699343377,1.2971925051544977,1.4108340550559573,-0.8516881159519422,0.3838257571790918,-1.0344365656959849,-1.178408133664274,False,0.02533335499938121,False
2023-07-04,10,20,0.8805054401407155,-1.123213638825094,-0.9194787368834727,0.6101376436605485,-1.0313434941180664,-7.328550564511648,1.1853154226753628,-0.4083391753171445,1.194947874177264,1.257688940313224,-0.9537832857475499,0.281529118347598,-0.9696834453756229,-1.0637931298026433,False,0.021744769951077113,False
2023-07-04,10,20,0.8805054401407155,-1.123213638825094,-0.9194787368834727,0.6101376436605485,-1.0313434941180664,-7.328550564511648,1.1853154226753628,-0.4083391753171445,1.194947874177264,1.257688940313224,-0.9537832857475499,0.281529118347598,-0.9696834453756229,-1.0637931298026433,False,0.021744769951077113,False
2023-07-05,15,58,0.8805054401407155,-1.0225353799834274,-0.8771756665902709,0.30834329056140114,-1.3813786197351041,-6.993159391866241,1.087200594916226,-0.31558119628003994,1.3715522367743043,1.3342614976845912,-0.8261643235030407,0.13539106287403796,-0.9280449339258373,-0.9930212398763772,False,0.02086488903885018,False
2023-07-05,15,58,0.8805054401407155,-1.0225353799834274,-0.8771756665902709,0.30834329056140114,-1.3813786197351041,-6.993159391866241,1.087200594916226,-0.31558119628003994,1.3715522367743043,1.3342614976845912,-0.8261643235030407,0.13539106287403796,-0.9280449339258373,-0.9930212398763772,False,0.02086488903885018,False
2023-07-06,5,19,0.9709849053996579,-1.1791460048482423,-0.9423928999589569,0.7610348202101229,-1.2063610569265915,-6.951880478309883,0.8909709393979505,-0.470177828008549,1.3715522367743043,1.3002292499639834,-0.8516881159519422,0.07693584068461232,-0.9978719927787658,-1.1019928070930187,False,0.027863620575010486,False
2023-07-06,5,19,0.9709849053996579,-1.1791460048482423,-0.9423928999589569,0.7610348202101229,-1.2063610569265915,-6.951880478309883,0.8909709393979505,-0.470177828008549,1.3715522367743043,1.3002292499639834,-0.8516881159519422,0.07693584068461232,-0.9978719927787658,-1.1019928070930187,False,0.027863620575010486,False
2023-07-07,17,38,1.0840842369733423,-1.0449083263926866,-0.9194787368834727,0.15744611401182668,-1.0313434941180664,-6.709366861166281,0.6947412838796767,-0.470177828008549,1.4737968677515396,1.2491808783830727,-0.7495929461563344,-0.1714988536204436,-0.9803145546819505,-1.0089719343937242,False,0.030849894763161897,False
2023-07-07,17,38,1.0840842369733423,-1.0449083263926866,-0.9194787368834727,0.15744611401182668,-1.0313434941180664,-6.709366861166281,0.6947412838796767,-0.470177828008549,1.4737968677515396,1.2491808783830727,-0.7495929461563344,-0.1714988536204436,-0.9803145546819505,-1.0089719343937242,False,0.030849894763161897,False
2023-07-08,1,1,0.9936047717143999,-1.0374506775896,-1.007610133327643,-0.2952454156368967,-0.8563259313095412,-6.53393147855176,0.7928561116388136,-0.5938551333913558,1.6132213645386773,1.2832131261036794,-0.902735700849746,-0.33225071464136313,-1.0633499614609225,-1.003669233546168,False,0.033075310036156075,False
2023-07-08,1,1,0.9936047717143999,-1.0374506775896,-1.007610133327643,-0.2952454156368967,-0.8563259313095412,-6.53393147855176,0.7928561116388136,-0.5938551333913558,1.6132213645386773,1.2832131261036794,-0.902735700849746,-0.33225071464136313,-1.0633499614609225,-1.003669233546168,False,0.033075310036156075,False
2023-07-09,22,16,1.0162246380291355,-0.947958891952563,-0.951206039603374,-0.4461425921864712,-1.0313434941180664,-6.353336231742695,1.0381431810366566,-0.43925850166284675,1.529566666466394,1.257688940313224,-0.902735700849746,-0.24456788135722463,-1.0093890278606208,-0.9389294320338388,False,0.02890521025998707,False
2023-07-09,22,16,1.0162246380291355,-0.947958891952563,-0.951206039603374,-0.4461425921864712,-1.0313434941180664,-6.353336231742695,1.0381431810366566,-0.43925850166284675,1.529566666466394,1.257688940313224,-0.902735700849746,-0.24456788135722463,-1.0093890278606208,-0.9389294320338388,False,0.02890521025998707,False
2023-07-10,11,7,1.0614643706586067,-0.966603013960279,-0.8101958052927014,0.30834329056140114,-1.0313434941180664,-5.97666614554093,1.1853154226753628,-0.31558119628003994,1.4552069348465875,1.1555921971514014,-0.8772119084008445,-0.3030231035466503,-0.872473226188213,-0.9525854839153458,False,0.029484927789039144,False
2023-07-10,11,7,1.0614643706586067,-0.966603013960279,-0.8101958052927014,0.30834329056140114,-1.0313434941180664,-5.97666614554093,1.1853154226753628,-0.31558119628003994,1.4552069348465875,1.1555921971514014,-0.8772119084008445,-0.3030231035466503,-0.872473226188213,-0.9525854839153458,False,0.029484927789039144,False
2023-07-11,5,20,0.9936047717143999,-0.8510094575124392,-0.6321703844754774,0.6101376436605485,-0.8563259313095412,-5.852829404871857,1.2834302504344997,-0.16098456455153087,1.6132213645386773,1.0109551443388196,-0.8006405310541383,-0.7998924921567622,-0.693355142117957,-0.8664875817670269,False,0.03560547943428342,False
2023-07-11,5,20,0.9936047717143999,-0.8510094575124392,-0.6321703844754774,0.6101376436605485,-0.8563259313095412,-5.852829404871857,1.2834302504344997,-0.16098456455153087,1.6132213645386773,1.0109551443388196,-0.8006405310541383,-0.7998924921567622,-0.693355142117957,-0.8664875817670269,False,0.03560547943428342,False
2023-07-12,22,42,0.9483650390849223,-0.8771112283232417,-0.565190523177908,1.0628291733092718,-0.8563259313095412,-5.589676330950075,1.3815450781936365,-0.19190389089723203,1.5667465322762981,0.8578100295960864,-0.8772119084008436,-0.9898719642723924,-0.6242932009802571,-0.886227187365208,False,0.041453028394352526,False
2023-07-12,22,42,0.9483650390849223,-0.8771112283232417,-0.565190523177908,1.0628291733092718,-0.8563259313095412,-5.589676330950075,1.3815450781936365,-0.19190389089723203,1.5667465322762981,0.8578100295960864,-0.8772119084008436,-0.9898719642723924,-0.6242932009802571,-0.886227187365208,False,0.041453028394352526,False
2023-07-13,9,2,0.8805054401407155,-0.8360941599062667,-0.5264127087424729,1.0628291733092718,-0.6813083685010161,-5.2594450224992135,1.2834302504344997,-0.25374254358863546,1.529566666466394,0.8322858438056311,-0.8772119084008436,-0.975258158725035,-0.5813258008671812,-0.8551297218525834,False,0.0392973035693926,False
2023-07-13,9,2,0.8805054401407155,-0.8360941599062667,-0.5264127087424729,1.0628291733092718,-0.6813083685010161,-5.2594450224992135,1.2834302504344997,-0.25374254358863546,1.529566666466394,0.8322858438056311,-0.8772119084008436,-0.975258158725035,-0.5813258008671812,-0.8551297218525834,False,0.0392973035693926,False
2023-07-14,0,54,0.9936047717143999,-0.9703318383618221,-0.7872816422172172,0.4592404671109756,-0.33127324288397814,-4.784737516601099,1.1853154226753628,-0.09914591186012638,1.529566666466394,0.7727294102945679,-0.6985453612585297,-1.0775547975565287,-0.8453316819743297,-0.9553060462979773,False,0.046127258015648126,False
2023-07-14,0,54,0.9936047717143999,-0.9703318383618221,-0.7872816422172172,0.4592404671109756,-0.33127324288397814,-4.784737516601099,1.1853154226753628,-0.09914591186012638,1.529566666466394,0.7727294102945679,-0.6985453612585297,-1.0775547975565287,-0.8453316819743297,-0.9553060462979773,False,0.046127258015648126,False
